scenario,attachment_size_kb,repeat,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,cumulative_cost_usd,latency_budget_passed,cost_budget_passed,memory_drift_score,attachment_recall
contradiction,5,1,13,39c408e4-c5a1-4dad-adc5-695e2f31d50f,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,14,39c408e4-c5a1-4dad-adc5-695e2f31d50f,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,15,39c408e4-c5a1-4dad-adc5-695e2f31d50f,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,16,39c408e4-c5a1-4dad-adc5-695e2f31d50f,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,5,1,17,39c408e4-c5a1-4dad-adc5-695e2f31d50f,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,5,1,18,39c408e4-c5a1-4dad-adc5-695e2f31d50f,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,5,1,19,39c408e4-c5a1-4dad-adc5-695e2f31d50f,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,5,1,20,39c408e4-c5a1-4dad-adc5-695e2f31d50f,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,5,2,1,118064c6-0d51-4543-b8de-fbf8052d8741,20723,20611,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,5,2,2,118064c6-0d51-4543-b8de-fbf8052d8741,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,2,3,118064c6-0d51-4543-b8de-fbf8052d8741,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,2,4,118064c6-0d51-4543-b8de-fbf8052d8741,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,2,5,118064c6-0d51-4543-b8de-fbf8052d8741,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,2,6,118064c6-0d51-4543-b8de-fbf8052d8741,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,2,7,118064c6-0d51-4543-b8de-fbf8052d8741,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,8,118064c6-0d51-4543-b8de-fbf8052d8741,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,9,118064c6-0d51-4543-b8de-fbf8052d8741,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,10,118064c6-0d51-4543-b8de-fbf8052d8741,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,11,118064c6-0d51-4543-b8de-fbf8052d8741,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,12,118064c6-0d51-4543-b8de-fbf8052d8741,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,13,118064c6-0d51-4543-b8de-fbf8052d8741,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,14,118064c6-0d51-4543-b8de-fbf8052d8741,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,15,118064c6-0d51-4543-b8de-fbf8052d8741,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,2,16,118064c6-0d51-4543-b8de-fbf8052d8741,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,5,2,17,118064c6-0d51-4543-b8de-fbf8052d8741,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,5,2,18,118064c6-0d51-4543-b8de-fbf8052d8741,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,5,2,19,118064c6-0d51-4543-b8de-fbf8052d8741,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,5,2,20,118064c6-0d51-4543-b8de-fbf8052d8741,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,20,0,1,e5ee8764-f253-44ab-b415-0f3161e1ff5d,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,20,0,2,e5ee8764-f253-44ab-b415-0f3161e1ff5d,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,0,3,e5ee8764-f253-44ab-b415-0f3161e1ff5d,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,0,4,e5ee8764-f253-44ab-b415-0f3161e1ff5d,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,0,5,e5ee8764-f253-44ab-b415-0f3161e1ff5d,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,0,6,e5ee8764-f253-44ab-b415-0f3161e1ff5d,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,0,7,e5ee8764-f253-44ab-b415-0f3161e1ff5d,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,8,e5ee8764-f253-44ab-b415-0f3161e1ff5d,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,9,e5ee8764-f253-44ab-b415-0f3161e1ff5d,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,10,e5ee8764-f253-44ab-b415-0f3161e1ff5d,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,11,e5ee8764-f253-44ab-b415-0f3161e1ff5d,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,12,e5ee8764-f253-44ab-b415-0f3161e1ff5d,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,13,e5ee8764-f253-44ab-b415-0f3161e1ff5d,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,14,e5ee8764-f253-44ab-b415-0f3161e1ff5d,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,15,e5ee8764-f253-44ab-b415-0f3161e1ff5d,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,0,16,e5ee8764-f253-44ab-b415-0f3161e1ff5d,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,20,0,17,e5ee8764-f253-44ab-b415-0f3161e1ff5d,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,20,0,18,e5ee8764-f253-44ab-b415-0f3161e1ff5d,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,20,0,19,e5ee8764-f253-44ab-b415-0f3161e1ff5d,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,20,0,20,e5ee8764-f253-44ab-b415-0f3161e1ff5d,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,20,1,1,1441a259-0015-4137-8dee-0ae9c1709b2e,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,20,1,2,1441a259-0015-4137-8dee-0ae9c1709b2e,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,1,3,1441a259-0015-4137-8dee-0ae9c1709b2e,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,1,4,1441a259-0015-4137-8dee-0ae9c1709b2e,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,1,5,1441a259-0015-4137-8dee-0ae9c1709b2e,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,1,6,1441a259-0015-4137-8dee-0ae9c1709b2e,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,1,7,1441a259-0015-4137-8dee-0ae9c1709b2e,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,8,1441a259-0015-4137-8dee-0ae9c1709b2e,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,9,1441a259-0015-4137-8dee-0ae9c1709b2e,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,10,1441a259-0015-4137-8dee-0ae9c1709b2e,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,11,1441a259-0015-4137-8dee-0ae9c1709b2e,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,12,1441a259-0015-4137-8dee-0ae9c1709b2e,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,13,1441a259-0015-4137-8dee-0ae9c1709b2e,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,14,1441a259-0015-4137-8dee-0ae9c1709b2e,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,15,1441a259-0015-4137-8dee-0ae9c1709b2e,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,1,16,1441a259-0015-4137-8dee-0ae9c1709b2e,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,20,1,17,1441a259-0015-4137-8dee-0ae9c1709b2e,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,20,1,18,1441a259-0015-4137-8dee-0ae9c1709b2e,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,20,1,19,1441a259-0015-4137-8dee-0ae9c1709b2e,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,20,1,20,1441a259-0015-4137-8dee-0ae9c1709b2e,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,20,2,1,7517c6fb-9954-4b6e-a1df-587aadd28d83,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,20,2,2,7517c6fb-9954-4b6e-a1df-587aadd28d83,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,2,3,7517c6fb-9954-4b6e-a1df-587aadd28d83,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,20,2,4,7517c6fb-9954-4b6e-a1df-587aadd28d83,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,2,5,7517c6fb-9954-4b6e-a1df-587aadd28d83,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,2,6,7517c6fb-9954-4b6e-a1df-587aadd28d83,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,20,2,7,7517c6fb-9954-4b6e-a1df-587aadd28d83,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,8,7517c6fb-9954-4b6e-a1df-587aadd28d83,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,9,7517c6fb-9954-4b6e-a1df-587aadd28d83,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,10,7517c6fb-9954-4b6e-a1df-587aadd28d83,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,11,7517c6fb-9954-4b6e-a1df-587aadd28d83,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,12,7517c6fb-9954-4b6e-a1df-587aadd28d83,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,13,7517c6fb-9954-4b6e-a1df-587aadd28d83,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,14,7517c6fb-9954-4b6e-a1df-587aadd28d83,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,15,7517c6fb-9954-4b6e-a1df-587aadd28d83,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,20,2,16,7517c6fb-9954-4b6e-a1df-587aadd28d83,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,20,2,17,7517c6fb-9954-4b6e-a1df-587aadd28d83,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,20,2,18,7517c6fb-9954-4b6e-a1df-587aadd28d83,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,20,2,19,7517c6fb-9954-4b6e-a1df-587aadd28d83,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,20,2,20,7517c6fb-9954-4b6e-a1df-587aadd28d83,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,50,0,1,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,50,0,2,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,0,3,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,0,4,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,0,5,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,0,6,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,0,7,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,8,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,9,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,10,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,11,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,12,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,13,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,14,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,15,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,0,16,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,50,0,17,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,50,0,18,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,50,0,19,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,50,0,20,a3a1b3a2-de9d-4b7d-8f23-0a64bc1c427f,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,50,1,1,294e91a2-4497-4d8a-af25-c0cdbe339a57,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,50,1,2,294e91a2-4497-4d8a-af25-c0cdbe339a57,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,1,3,294e91a2-4497-4d8a-af25-c0cdbe339a57,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,1,4,294e91a2-4497-4d8a-af25-c0cdbe339a57,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,1,5,294e91a2-4497-4d8a-af25-c0cdbe339a57,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,1,6,294e91a2-4497-4d8a-af25-c0cdbe339a57,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,1,7,294e91a2-4497-4d8a-af25-c0cdbe339a57,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,8,294e91a2-4497-4d8a-af25-c0cdbe339a57,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,9,294e91a2-4497-4d8a-af25-c0cdbe339a57,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,10,294e91a2-4497-4d8a-af25-c0cdbe339a57,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,11,294e91a2-4497-4d8a-af25-c0cdbe339a57,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,12,294e91a2-4497-4d8a-af25-c0cdbe339a57,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,13,294e91a2-4497-4d8a-af25-c0cdbe339a57,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,14,294e91a2-4497-4d8a-af25-c0cdbe339a57,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,15,294e91a2-4497-4d8a-af25-c0cdbe339a57,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,1,16,294e91a2-4497-4d8a-af25-c0cdbe339a57,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,50,1,17,294e91a2-4497-4d8a-af25-c0cdbe339a57,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,50,1,18,294e91a2-4497-4d8a-af25-c0cdbe339a57,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,50,1,19,294e91a2-4497-4d8a-af25-c0cdbe339a57,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,50,1,20,294e91a2-4497-4d8a-af25-c0cdbe339a57,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,50,2,1,17a27cea-d8d4-4389-8de4-b546c61fe153,60113,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,50,2,2,17a27cea-d8d4-4389-8de4-b546c61fe153,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,2,3,17a27cea-d8d4-4389-8de4-b546c61fe153,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,50,2,4,17a27cea-d8d4-4389-8de4-b546c61fe153,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,2,5,17a27cea-d8d4-4389-8de4-b546c61fe153,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,2,6,17a27cea-d8d4-4389-8de4-b546c61fe153,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,50,2,7,17a27cea-d8d4-4389-8de4-b546c61fe153,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,8,17a27cea-d8d4-4389-8de4-b546c61fe153,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,9,17a27cea-d8d4-4389-8de4-b546c61fe153,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,10,17a27cea-d8d4-4389-8de4-b546c61fe153,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,11,17a27cea-d8d4-4389-8de4-b546c61fe153,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,12,17a27cea-d8d4-4389-8de4-b546c61fe153,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,13,17a27cea-d8d4-4389-8de4-b546c61fe153,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,14,17a27cea-d8d4-4389-8de4-b546c61fe153,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,15,17a27cea-d8d4-4389-8de4-b546c61fe153,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,50,2,16,17a27cea-d8d4-4389-8de4-b546c61fe153,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,50,2,17,17a27cea-d8d4-4389-8de4-b546c61fe153,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,50,2,18,17a27cea-d8d4-4389-8de4-b546c61fe153,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,50,2,19,17a27cea-d8d4-4389-8de4-b546c61fe153,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,50,2,20,17a27cea-d8d4-4389-8de4-b546c61fe153,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,100,0,1,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,60114,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,100,0,2,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,0,3,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,0,4,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,0,5,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,0,6,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,0,7,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,8,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,9,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,10,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,11,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,12,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,13,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,14,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,15,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,0,16,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,100,0,17,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,100,0,18,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,100,0,19,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,100,0,20,729cdc91-ffe5-4b01-ad80-f87688f5d1e1,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
